"features" "measure" "axis" "activity" "subject" "average"
"8807" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 17 -0.481154119791667
"8808" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 18 -0.443429836896552
"8809" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 19 -0.149925160355
"8810" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 20 -0.079046721372549
"8811" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 21 -0.478299637021277
"8812" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 22 -0.473882071666667
"8813" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 23 -0.301619977058824
"8814" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 24 -0.586177824237288
"8815" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 25 -0.349362687538462
"8816" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 26 -0.598236639818182
"8817" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 27 -0.587869474313725
"8818" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 28 -0.459989315686274
"8819" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 29 0.234346783653061
"8820" "fBodyGyro" "std" "Y" "WALKING_UPSTAIRS" 30 0.0449545535584615
"8821" "fBodyGyro" "std" "Z" "LAYING" 1 -0.9165825082
"8822" "fBodyGyro" "std" "Z" "LAYING" 2 -0.963174222291667
"8823" "fBodyGyro" "std" "Z" "LAYING" 3 -0.967256854193548
"8824" "fBodyGyro" "std" "Z" "LAYING" 4 -0.965807466666667
"8825" "fBodyGyro" "std" "Z" "LAYING" 5 -0.963305738076923
"8826" "fBodyGyro" "std" "Z" "LAYING" 6 -0.947136774385965
"8827" "fBodyGyro" "std" "Z" "LAYING" 7 -0.9588764125
"8828" "fBodyGyro" "std" "Z" "LAYING" 8 -0.970671966481481
"8829" "fBodyGyro" "std" "Z" "LAYING" 9 -0.965686312
"8830" "fBodyGyro" "std" "Z" "LAYING" 10 -0.975298797068965
"8831" "fBodyGyro" "std" "Z" "LAYING" 11 -0.963183902982456
"8832" "fBodyGyro" "std" "Z" "LAYING" 12 -0.956424382333333
"8833" "fBodyGyro" "std" "Z" "LAYING" 13 -0.969797214516129
"8834" "fBodyGyro" "std" "Z" "LAYING" 14 -0.957790479803922
"8835" "fBodyGyro" "std" "Z" "LAYING" 15 -0.960015831111111
"8836" "fBodyGyro" "std" "Z" "LAYING" 16 -0.985730995857143
"8837" "fBodyGyro" "std" "Z" "LAYING" 17 -0.978357126056338
"8838" "fBodyGyro" "std" "Z" "LAYING" 18 -0.986483048153846
"8839" "fBodyGyro" "std" "Z" "LAYING" 19 -0.975417523855422
"8840" "fBodyGyro" "std" "Z" "LAYING" 20 -0.974995267058824
"8841" "fBodyGyro" "std" "Z" "LAYING" 21 -0.983270707333333
"8842" "fBodyGyro" "std" "Z" "LAYING" 22 -0.936965638611111
"8843" "fBodyGyro" "std" "Z" "LAYING" 23 -0.98531784125
"8844" "fBodyGyro" "std" "Z" "LAYING" 24 -0.983602745694445
"8845" "fBodyGyro" "std" "Z" "LAYING" 25 -0.915467504246575
"8846" "fBodyGyro" "std" "Z" "LAYING" 26 -0.971789046710526
"8847" "fBodyGyro" "std" "Z" "LAYING" 27 -0.980096438108108
"8848" "fBodyGyro" "std" "Z" "LAYING" 28 -0.966312024
"8849" "fBodyGyro" "std" "Z" "LAYING" 29 -0.976858964492754
"8850" "fBodyGyro" "std" "Z" "LAYING" 30 -0.972199238
"8851" "fBodyGyro" "std" "Z" "SITTING" 1 -0.94391784106383
"8852" "fBodyGyro" "std" "Z" "SITTING" 2 -0.963522659782609
"8853" "fBodyGyro" "std" "Z" "SITTING" 3 -0.930633150769231
"8854" "fBodyGyro" "std" "Z" "SITTING" 4 -0.9328683544
"8855" "fBodyGyro" "std" "Z" "SITTING" 5 -0.947346476590909
"8856" "fBodyGyro" "std" "Z" "SITTING" 6 -0.947326797818182
"8857" "fBodyGyro" "std" "Z" "SITTING" 7 -0.939826018125
"8858" "fBodyGyro" "std" "Z" "SITTING" 8 -0.962632253913044
"8859" "fBodyGyro" "std" "Z" "SITTING" 9 -0.9341874784
"8860" "fBodyGyro" "std" "Z" "SITTING" 10 -0.962418559814815
"8861" "fBodyGyro" "std" "Z" "SITTING" 11 -0.956802766792453
"8862" "fBodyGyro" "std" "Z" "SITTING" 12 -0.954769877647059
"8863" "fBodyGyro" "std" "Z" "SITTING" 13 -0.969451754693878
"8864" "fBodyGyro" "std" "Z" "SITTING" 14 -0.956028807962963
"8865" "fBodyGyro" "std" "Z" "SITTING" 15 -0.966228648305085
"8866" "fBodyGyro" "std" "Z" "SITTING" 16 -0.964270052318841
"8867" "fBodyGyro" "std" "Z" "SITTING" 17 -0.9809696453125
"8868" "fBodyGyro" "std" "Z" "SITTING" 18 -0.98279727631579
"8869" "fBodyGyro" "std" "Z" "SITTING" 19 -0.967869249178082
"8870" "fBodyGyro" "std" "Z" "SITTING" 20 -0.949176822121212
"8871" "fBodyGyro" "std" "Z" "SITTING" 21 -0.979130678470588
"8872" "fBodyGyro" "std" "Z" "SITTING" 22 -0.951045695483871
"8873" "fBodyGyro" "std" "Z" "SITTING" 23 -0.961914054264706
"8874" "fBodyGyro" "std" "Z" "SITTING" 24 -0.972851787647059
"8875" "fBodyGyro" "std" "Z" "SITTING" 25 -0.974172870615385
"8876" "fBodyGyro" "std" "Z" "SITTING" 26 -0.968266666923077
"8877" "fBodyGyro" "std" "Z" "SITTING" 27 -0.977595519142857
"8878" "fBodyGyro" "std" "Z" "SITTING" 28 -0.961561036111111
"8879" "fBodyGyro" "std" "Z" "SITTING" 29 -0.972912517166667
"8880" "fBodyGyro" "std" "Z" "SITTING" 30 -0.95730868516129
"8881" "fBodyGyro" "std" "Z" "STANDING" 1 -0.98234533
"8882" "fBodyGyro" "std" "Z" "STANDING" 2 -0.969754295740741
"8883" "fBodyGyro" "std" "Z" "STANDING" 3 -0.919743846065574
"8884" "fBodyGyro" "std" "Z" "STANDING" 4 -0.91665163125
"8885" "fBodyGyro" "std" "Z" "STANDING" 5 -0.91678935625
"8886" "fBodyGyro" "std" "Z" "STANDING" 6 -0.95445570245614
"8887" "fBodyGyro" "std" "Z" "STANDING" 7 -0.954339406415094
"8888" "fBodyGyro" "std" "Z" "STANDING" 8 -0.975976456111111
"8889" "fBodyGyro" "std" "Z" "STANDING" 9 -0.944942811777778
"8890" "fBodyGyro" "std" "Z" "STANDING" 10 -0.958901257272727
"8891" "fBodyGyro" "std" "Z" "STANDING" 11 -0.98230878106383
"8892" "fBodyGyro" "std" "Z" "STANDING" 12 -0.954335764426229
"8893" "fBodyGyro" "std" "Z" "STANDING" 13 -0.97553326754386
"8894" "fBodyGyro" "std" "Z" "STANDING" 14 -0.950162705166667
"8895" "fBodyGyro" "std" "Z" "STANDING" 15 -0.971282183584906
"8896" "fBodyGyro" "std" "Z" "STANDING" 16 -0.983527402051282
"8897" "fBodyGyro" "std" "Z" "STANDING" 17 -0.986725274871795
"8898" "fBodyGyro" "std" "Z" "STANDING" 18 -0.974822589589041
"8899" "fBodyGyro" "std" "Z" "STANDING" 19 -0.963212791780822
"8900" "fBodyGyro" "std" "Z" "STANDING" 20 -0.914872014383562
"8901" "fBodyGyro" "std" "Z" "STANDING" 21 -0.963124572134831
"8902" "fBodyGyro" "std" "Z" "STANDING" 22 -0.963652778888889
"8903" "fBodyGyro" "std" "Z" "STANDING" 23 -0.9642499225
"8904" "fBodyGyro" "std" "Z" "STANDING" 24 -0.972688652173913
"8905" "fBodyGyro" "std" "Z" "STANDING" 25 -0.974982088108108
"8906" "fBodyGyro" "std" "Z" "STANDING" 26 -0.977351005
"8907" "fBodyGyro" "std" "Z" "STANDING" 27 -0.983105048875
"8908" "fBodyGyro" "std" "Z" "STANDING" 28 -0.932039083037975
"8909" "fBodyGyro" "std" "Z" "STANDING" 29 -0.984714226461538
"8910" "fBodyGyro" "std" "Z" "STANDING" 30 -0.935176884915254
"8911" "fBodyGyro" "std" "Z" "WALKING" 1 -0.436562227473684
"8912" "fBodyGyro" "std" "Z" "WALKING" 2 -0.559856635084746
"8913" "fBodyGyro" "std" "Z" "WALKING" 3 -0.545896388103448
"8914" "fBodyGyro" "std" "Z" "WALKING" 4 -0.716458475166667
"8915" "fBodyGyro" "std" "Z" "WALKING" 5 -0.420367075178571
"8916" "fBodyGyro" "std" "Z" "WALKING" 6 -0.512209233508772
"8917" "fBodyGyro" "std" "Z" "WALKING" 7 -0.463270018245614
"8918" "fBodyGyro" "std" "Z" "WALKING" 8 -0.1429742348125
"8919" "fBodyGyro" "std" "Z" "WALKING" 9 -0.342367223269231
"8920" "fBodyGyro" "std" "Z" "WALKING" 10 -0.273292866226415
"8921" "fBodyGyro" "std" "Z" "WALKING" 11 -0.498554639491525
"8922" "fBodyGyro" "std" "Z" "WALKING" 12 -0.4222565212
"8923" "fBodyGyro" "std" "Z" "WALKING" 13 -0.455333900526316
"8924" "fBodyGyro" "std" "Z" "WALKING" 14 -0.180232949016949
"8925" "fBodyGyro" "std" "Z" "WALKING" 15 -0.543997593703704
"8926" "fBodyGyro" "std" "Z" "WALKING" 16 -0.403219791372549
"8927" "fBodyGyro" "std" "Z" "WALKING" 17 -0.438768699508197
"8928" "fBodyGyro" "std" "Z" "WALKING" 18 -0.54840977125
"8929" "fBodyGyro" "std" "Z" "WALKING" 19 -0.220271190807692
"8930" "fBodyGyro" "std" "Z" "WALKING" 20 -0.264957205764706
"8931" "fBodyGyro" "std" "Z" "WALKING" 21 -0.385505359038462
"8932" "fBodyGyro" "std" "Z" "WALKING" 22 -0.253173876956522
"8933" "fBodyGyro" "std" "Z" "WALKING" 23 -0.287820868152542
"8934" "fBodyGyro" "std" "Z" "WALKING" 24 -0.453337858448276
"8935" "fBodyGyro" "std" "Z" "WALKING" 25 -0.603544209459459
"8936" "fBodyGyro" "std" "Z" "WALKING" 26 -0.426232090508475
"8937" "fBodyGyro" "std" "Z" "WALKING" 27 -0.297847512280702
"8938" "fBodyGyro" "std" "Z" "WALKING" 28 -0.308243390425926
"8939" "fBodyGyro" "std" "Z" "WALKING" 29 -0.494117483018868
"8940" "fBodyGyro" "std" "Z" "WALKING" 30 -0.237941473615385
"8941" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 1 -0.238443565306122
"8942" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 2 -0.422987665106383
"8943" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 3 -0.548164313265306
"8944" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 4 -0.621658471333333
"8945" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 5 -0.374705187021277
"8946" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 6 -0.275667262770833
"8947" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 7 -0.495120053191489
"8948" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 8 -0.268253406210526
"8949" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 9 -0.356561471714286
"8950" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 10 -0.1503916379
"8951" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 11 -0.397220471086957
"8952" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 12 -0.448512990434783
"8953" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 13 -0.427008254255319
"8954" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 14 0.182794696328889
"8955" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 15 -0.3436733
"8956" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 16 -0.521100818723404
"8957" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 17 -0.540949520217391
"8958" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 18 -0.543996110545454
"8959" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 19 -0.215892226769231
"8960" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 20 0.0183050845333333
"8961" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 21 -0.450772139111111
"8962" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 22 -0.377319033611111
"8963" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 23 -0.305896699222222
"8964" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 24 -0.573281905454545
"8965" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 25 -0.506738306724138
"8966" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 26 -0.434482187
"8967" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 27 -0.367816046590909
"8968" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 28 -0.416505886304348
"8969" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 29 -0.416165845833333
"8970" "fBodyGyro" "std" "Z" "WALKING_DOWNSTAIRS" 30 -0.371541476129032
"8971" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 1 -0.57170784
"8972" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 2 -0.218072471479167
"8973" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 3 -0.561097649661017
"8974" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 4 -0.424533512307692
"8975" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 5 -0.380378006808511
"8976" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 6 -0.309998085098039
"8977" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 7 -0.393062890647059
"8978" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 8 0.263202878429268
"8979" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 9 -0.165554554220408
"8980" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 10 -0.403822082765957
"8981" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 11 -0.729928728518519
"8982" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 12 -0.396095719423077
"8983" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 13 -0.272525011818182
"8984" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 14 0.522454216314815
"8985" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 15 -0.523744300833333
"8986" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 16 -0.387309489901961
"8987" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 17 -0.2778914704375
"8988" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 18 -0.466022431206897
"8989" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 19 -0.207498123525
"8990" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 20 0.095476833245098
"8991" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 21 0.0130916351042553
"8992" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 22 -0.222431794690476
"8993" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 23 -0.0822521122215686
"8994" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 24 -0.311996408983051
"8995" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 25 -0.601112612153846
"8996" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 26 -0.362052183090909
"8997" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 27 -0.183508696647059
"8998" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 28 -0.22624337505098
"8999" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 29 -0.444153056530612
"9000" "fBodyGyro" "std" "Z" "WALKING_UPSTAIRS" 30 -0.253427074984615
"9001" "tGravityAcc" "mean" "Y" "LAYING" 1 0.70554977346
"9002" "tGravityAcc" "mean" "Y" "LAYING" 2 0.752536639375
"9003" "tGravityAcc" "mean" "Y" "LAYING" 3 0.837032099677419
"9004" "tGravityAcc" "mean" "Y" "LAYING" 4 0.915165104259259
"9005" "tGravityAcc" "mean" "Y" "LAYING" 5 0.954890346153846
"9006" "tGravityAcc" "mean" "Y" "LAYING" 6 0.956593814210526
"9007" "tGravityAcc" "mean" "Y" "LAYING" 7 0.393444278076923
"9008" "tGravityAcc" "mean" "Y" "LAYING" 8 0.589922434814815
"9009" "tGravityAcc" "mean" "Y" "LAYING" 9 -0.1191541962
"9010" "tGravityAcc" "mean" "Y" "LAYING" 10 -0.139297681034483
"9011" "tGravityAcc" "mean" "Y" "LAYING" 11 0.943017941403509
"9012" "tGravityAcc" "mean" "Y" "LAYING" 12 0.8033788345
"9013" "tGravityAcc" "mean" "Y" "LAYING" 13 0.656400944354839
"9014" "tGravityAcc" "mean" "Y" "LAYING" 14 0.48539692745098
"9015" "tGravityAcc" "mean" "Y" "LAYING" 15 0.899242553055556
"9016" "tGravityAcc" "mean" "Y" "LAYING" 16 -0.0199270225714286
"9017" "tGravityAcc" "mean" "Y" "LAYING" 17 0.658792072253521
"9018" "tGravityAcc" "mean" "Y" "LAYING" 18 0.719755403692308
"9019" "tGravityAcc" "mean" "Y" "LAYING" 19 0.725646622771084
"9020" "tGravityAcc" "mean" "Y" "LAYING" 20 0.864882956617647
"9021" "tGravityAcc" "mean" "Y" "LAYING" 21 0.599992678
"9022" "tGravityAcc" "mean" "Y" "LAYING" 22 0.632484075694444
"9023" "tGravityAcc" "mean" "Y" "LAYING" 23 0.438434067361111
"9024" "tGravityAcc" "mean" "Y" "LAYING" 24 0.738430699305556
"9025" "tGravityAcc" "mean" "Y" "LAYING" 25 0.620658919917808
"9026" "tGravityAcc" "mean" "Y" "LAYING" 26 0.803015011578947
"9027" "tGravityAcc" "mean" "Y" "LAYING" 27 0.567879494054054
"9028" "tGravityAcc" "mean" "Y" "LAYING" 28 0.1440732745
"9029" "tGravityAcc" "mean" "Y" "LAYING" 29 0.807535373478261
"9030" "tGravityAcc" "mean" "Y" "LAYING" 30 0.732661247714286
"9031" "tGravityAcc" "mean" "Y" "SITTING" 1 0.204411592680851
"9032" "tGravityAcc" "mean" "Y" "SITTING" 2 -0.105630024498783
"9033" "tGravityAcc" "mean" "Y" "SITTING" 3 0.127303379245962
"9034" "tGravityAcc" "mean" "Y" "SITTING" 4 0.211622539936894
"9035" "tGravityAcc" "mean" "Y" "SITTING" 5 0.168445524
"9036" "tGravityAcc" "mean" "Y" "SITTING" 6 0.0682628663363636
"9037" "tGravityAcc" "mean" "Y" "SITTING" 7 0.00608846646041667
"9038" "tGravityAcc" "mean" "Y" "SITTING" 8 0.240095117065217
"9039" "tGravityAcc" "mean" "Y" "SITTING" 9 -0.0414258228938
"9040" "tGravityAcc" "mean" "Y" "SITTING" 10 -0.041260775
"9041" "tGravityAcc" "mean" "Y" "SITTING" 11 0.213716305739623
"9042" "tGravityAcc" "mean" "Y" "SITTING" 12 0.0830509010823529
"9043" "tGravityAcc" "mean" "Y" "SITTING" 13 0.101769752489796
"9044" "tGravityAcc" "mean" "Y" "SITTING" 14 -0.0364533962277778
"9045" "tGravityAcc" "mean" "Y" "SITTING" 15 0.210849305016949
"9046" "tGravityAcc" "mean" "Y" "SITTING" 16 -0.086588253942029
"9047" "tGravityAcc" "mean" "Y" "SITTING" 17 -0.002814673171875
"9048" "tGravityAcc" "mean" "Y" "SITTING" 18 0.12988647622807
"9049" "tGravityAcc" "mean" "Y" "SITTING" 19 0.360343534657534
"9050" "tGravityAcc" "mean" "Y" "SITTING" 20 0.0733385412878788
"9051" "tGravityAcc" "mean" "Y" "SITTING" 21 0.0215206708823529
"9052" "tGravityAcc" "mean" "Y" "SITTING" 22 0.208553884
"9053" "tGravityAcc" "mean" "Y" "SITTING" 23 0.1217510625
"9054" "tGravityAcc" "mean" "Y" "SITTING" 24 0.182254651955882
"9055" "tGravityAcc" "mean" "Y" "SITTING" 25 0.208287142261538
"9056" "tGravityAcc" "mean" "Y" "SITTING" 26 0.223105562025641
"9057" "tGravityAcc" "mean" "Y" "SITTING" 27 0.212947021371429
"9058" "tGravityAcc" "mean" "Y" "SITTING" 28 -0.112596728361111
"9059" "tGravityAcc" "mean" "Y" "SITTING" 29 0.1556594569
"9060" "tGravityAcc" "mean" "Y" "SITTING" 30 0.114588392624871
"9061" "tGravityAcc" "mean" "Y" "STANDING" 1 -0.272983832264151
"9062" "tGravityAcc" "mean" "Y" "STANDING" 2 -0.370062696851852
"9063" "tGravityAcc" "mean" "Y" "STANDING" 3 -0.301735130327869
"9064" "tGravityAcc" "mean" "Y" "STANDING" 4 -0.0759009061071429
"9065" "tGravityAcc" "mean" "Y" "STANDING" 5 -0.03871012665
"9066" "tGravityAcc" "mean" "Y" "STANDING" 6 -0.230251036140351
"9067" "tGravityAcc" "mean" "Y" "STANDING" 7 -0.117607048924528
"9068" "tGravityAcc" "mean" "Y" "STANDING" 8 -0.0904603488214815
"9069" "tGravityAcc" "mean" "Y" "STANDING" 9 -0.010383816474
"9070" "tGravityAcc" "mean" "Y" "STANDING" 10 -0.0431597830454545
"9071" "tGravityAcc" "mean" "Y" "STANDING" 11 -0.173082704680851
"9072" "tGravityAcc" "mean" "Y" "STANDING" 12 -0.21886535557377
"9073" "tGravityAcc" "mean" "Y" "STANDING" 13 -0.239943146315789
"9074" "tGravityAcc" "mean" "Y" "STANDING" 14 -0.226692231166667
"9075" "tGravityAcc" "mean" "Y" "STANDING" 15 -0.164713175490566
"9076" "tGravityAcc" "mean" "Y" "STANDING" 16 -0.0578867045
"9077" "tGravityAcc" "mean" "Y" "STANDING" 17 -0.257486817948718
"9078" "tGravityAcc" "mean" "Y" "STANDING" 18 -0.204206320958904
"9079" "tGravityAcc" "mean" "Y" "STANDING" 19 -0.223897807808219
"9080" "tGravityAcc" "mean" "Y" "STANDING" 20 -0.305938716712329
"9081" "tGravityAcc" "mean" "Y" "STANDING" 21 -0.346155558876404
"9082" "tGravityAcc" "mean" "Y" "STANDING" 22 -0.226418773650794
"9083" "tGravityAcc" "mean" "Y" "STANDING" 23 -0.117401359697059
"9084" "tGravityAcc" "mean" "Y" "STANDING" 24 -0.145201300942029
"9085" "tGravityAcc" "mean" "Y" "STANDING" 25 -0.159316786486486
"9086" "tGravityAcc" "mean" "Y" "STANDING" 26 -0.140315421824324
"9087" "tGravityAcc" "mean" "Y" "STANDING" 27 -0.188504847375
"9088" "tGravityAcc" "mean" "Y" "STANDING" 28 -0.247656166582278
"9089" "tGravityAcc" "mean" "Y" "STANDING" 29 -0.05848715356
"9090" "tGravityAcc" "mean" "Y" "STANDING" 30 -0.100296804186441
"9091" "tGravityAcc" "mean" "Y" "WALKING" 1 -0.282165021263158
"9092" "tGravityAcc" "mean" "Y" "WALKING" 2 -0.34660709
"9093" "tGravityAcc" "mean" "Y" "WALKING" 3 -0.261986357931034
"9094" "tGravityAcc" "mean" "Y" "WALKING" 4 -0.0858540265666667
"9095" "tGravityAcc" "mean" "Y" "WALKING" 5 -0.100440285303571
"9096" "tGravityAcc" "mean" "Y" "WALKING" 6 -0.214694852280702
"9097" "tGravityAcc" "mean" "Y" "WALKING" 7 -0.159097003684211
"9098" "tGravityAcc" "mean" "Y" "WALKING" 8 -0.217102194583333
"9099" "tGravityAcc" "mean" "Y" "WALKING" 9 -0.0314341738730769
"9100" "tGravityAcc" "mean" "Y" "WALKING" 10 -0.0838277013962264
"9101" "tGravityAcc" "mean" "Y" "WALKING" 11 -0.212045870169492
"9102" "tGravityAcc" "mean" "Y" "WALKING" 12 -0.1559834498
"9103" "tGravityAcc" "mean" "Y" "WALKING" 13 -0.283658580877193
"9104" "tGravityAcc" "mean" "Y" "WALKING" 14 -0.270314822881356
"9105" "tGravityAcc" "mean" "Y" "WALKING" 15 -0.233918282592593
"9106" "tGravityAcc" "mean" "Y" "WALKING" 16 -0.0668246472745098
"9107" "tGravityAcc" "mean" "Y" "WALKING" 17 -0.179927382704918
"9108" "tGravityAcc" "mean" "Y" "WALKING" 18 -0.254317085892857
"9109" "tGravityAcc" "mean" "Y" "WALKING" 19 -0.2233381
"9110" "tGravityAcc" "mean" "Y" "WALKING" 20 -0.344443913137255
"9111" "tGravityAcc" "mean" "Y" "WALKING" 21 -0.370984549423077
"9112" "tGravityAcc" "mean" "Y" "WALKING" 22 -0.259644937173913
"9113" "tGravityAcc" "mean" "Y" "WALKING" 23 -0.16176137
"9114" "tGravityAcc" "mean" "Y" "WALKING" 24 -0.115116241810345
"9115" "tGravityAcc" "mean" "Y" "WALKING" 25 -0.127315870743243
"9116" "tGravityAcc" "mean" "Y" "WALKING" 26 -0.133922185084746
"9117" "tGravityAcc" "mean" "Y" "WALKING" 27 -0.187497034561404
"9118" "tGravityAcc" "mean" "Y" "WALKING" 28 -0.229316151481481
"9119" "tGravityAcc" "mean" "Y" "WALKING" 29 -0.127318078679245
"9120" "tGravityAcc" "mean" "Y" "WALKING" 30 -0.157673823846154
"9121" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 1 -0.266610338979592
"9122" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 2 -0.325780100638298
"9123" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 3 -0.228829214285714
"9124" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 4 -0.0620852772955556
"9125" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 5 -0.0607578318319149
"9126" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 6 -0.214046334375
"9127" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 7 -0.12987167306383
"9128" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 8 -0.187610243421053
"9129" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 9 -0.0352304645104762
"9130" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 10 -0.0646160768947368
"9131" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 11 -0.200321942608696
"9132" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 12 -0.178702175434783
"9133" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 13 -0.211555112553191
"9134" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 14 -0.264254674666667
"9135" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 15 -0.167462317142857
"9136" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 16 -0.0584832676382979
"9137" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 17 -0.151077057652174
"9138" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 18 -0.225809125454545
"9139" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 19 -0.215018042307692
"9140" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 20 -0.277419718666667
"9141" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 21 -0.356673289555556
"9142" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 22 -0.222215179444444
"9143" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 23 -0.110028841648148
"9144" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 24 -0.128326710927273
"9145" "tGravityAcc" "mean" "Y" "WALKING_DOWNSTAIRS" 25 -0.0724270175862069
